company,industry,rating,title,job_title,employee_status,location,date,pros,cons,advice,recommends
Techcombank,Ngân hàng,3.0,"đánh giá về cty, cũng ổn, phù hợp định hướng bank, ổn định lâu dài",Web Developer,Nhân viên cũ,Hồ Chí Minh,26/01/2026,,"cũng cũng, đãi ngộ ổn",,Có
Techcombank,Ngân hàng,5.0,Môi trường làm việc tốt,Intern Laravel Developer,Nhân viên hiện tại,Hà Nội,25/01/2026,"Môi trường tốt, đồng nghiệp tốt",,,
Techcombank,Ngân hàng,5.0,Techcombank Nơi làm việc tốt,Thực Tập Sinh,Nhân viên hiện tại,Hà Nội,21/01/2026,Nơi làm việc tốt khi bạn chọn.,,,
Techcombank,Ngân hàng,4.0,Môi trường làm việc tại đây,Nhân viên tư vấn tài chính,Nhân viên hiện tại,Hồ Chí Minh,17/01/2026,,Môi trường làm việc rất ổn nếu làm dài lâu,,
Techcombank,Ngân hàng,5.0,Khá ổn cũng k có gì là quá,Intern Laravel Developer,Nhân viên hiện tại,Hà Nội,16/01/2026,,"Công ty lớn, chuyên nghiêp",,Có
Techcombank,Ngân hàng,4.0,Môi trường năng động nhưng thay đổi cơ cấu nhanh,Giám đốc dịch vụ khách hàng,Nhân viên cũ,Hà Nội,14/01/2026,,Thương hiệu bank tốtTraining tốt với quy trình minh bạchLộ trình thăng tiến rõ ràngPhúc lợi khá tốt,,Có
Techcombank,Ngân hàng,3.0,"Quy trình chưa tối ưu, lằng nhằng, mất thời gian",Nhân viên tư vấn tài chính,Nhân viên cũ,Cần Thơ,14/01/2026,,"Thu nhập ổn định, lương trung bình với ngành bank. Sáng đi tối về, cũng đc gọi là work life balance. Cơ hội thăng tiến hạn chế",,Có
Techcombank,Ngân hàng,4.0,Môi trường làm việc thú vị (GL),Nhân viên Content Marketing,Nhân viên hiện tại,Hà Nội,28/11/2025,,"- Phúc lợi tốt- Đội ngũ giàu kinh nghiệm- Môi trường làm việc thú vị- Công nghệ hiện đại, đào tạo tốt, các nhà lãnh đạo cấp cao",,Có
Techcombank,Ngân hàng,4.0,Có nhiều chương trình phát triển với đánh giá cuối năm (GL),Nhân viên,Nhân viên hiện tại,Hà Nội,01/10/2025,,"- Tất cả đều hướng đến sự phát triển - vô số cơ hội học tập, và ban quản lý luôn hỗ trợ điều đó bằng cách gắn các chương trình phát triển với đánh giá cuối năm.- Họ thực sự coi trọng phản hồi và phúc lợi của nhân viên, đảm bảo mọi người cảm thấy được lắng nghe và hỗ trợ.",,Có
Techcombank,Ngân hàng,4.0,Được hỗ trợ các công cụ bán hàng truyền thông tốt (ID),Nhân viên,Nhân viên hiện tại,Hà Nội,27/09/2025,,"- TCB là NH lớn có thương hiệu và là top trong các NHTM, nơi đáng để rèn luyện và làm việc- Được hỗ trợ các công cụ bán hàng truyền thông tốt, có hệ sinh thái là đối tác lớn như vingruop",,Có
Techcombank,Ngân hàng,4.0,Nhiều khóa học trực tuyến và khóa học nội bộ miễn phí (GL),Nhân viên,Nhân viên hiện tại,Hà Nội,18/08/2025,,"- Văn hóa năng động và (một chút) quốc tế: bạn được làm việc với nhiều loại người khác nhau từ khắp Việt Nam và hầu hết các nhà lãnh đạo đều là người nước ngoài- Nhiều khóa học trực tuyến và khóa học nội bộ miễn phí, nhiều hoạt động dành cho nhân viên như câu lạc bộ thể thao, cuộc thi, hùng biện",,Có
Techcombank,Ngân hàng,4.0,Quy định nội bộ nghiêm ngặt (GL),Nhân viên,Nhân viên hiện tại,Hà Nội,17/08/2025,,"- Mức lương ổn.- Môi trường doanh nghiệp chuyên nghiệp, tốt cho kinh nghiệm- Ngoài ra không có thêm ưu điểm nào về công ty",,Có
Techcombank,Ngân hàng,3.0,"Làm khoảng 6-7 tháng vững nghiệp vụ mới phải trực đêm, 1 tháng chỉ có khoảng 1-2 ca đêm (FB)",Nhân viên,Nhân viên hiện tại,Hà Nội,26/07/2025,,"- Làm cc của TCB, ký HĐ với nhà thầu, k ký trực tiếp với bank.- Làm khoảng 6-7 tháng vững nghiệp vụ mới phải trực đêm, 1 tháng chỉ có khoảng 1-2 ca đêm (sẽ có thêm phụ cấp ca đêm), nghe vượt năng suất sẽ đc thêm tiền. Nhưng nghiệp vụ cực nhiều",,Có
Techcombank,Ngân hàng,2.0,"Phải cạnh tranh/ganh đua với đồng nghiệp xung quanh, chính trị, đấu đá (CTT)",Nhân viên,Nhân viên hiện tại,Hà Nội,26/07/2025,,"- Không có ưu điểm nào về môi trường làm việc, văn hóa công ty, chế độ phúc lợi....được nhắc đến trong review này.",,Có
Techcombank,Ngân hàng,4.0,Khả năng làm việc với nhiều nhà cung cấp và giải pháp hàng đầu (GL),Nhân viên,Nhân viên hiện tại,Hà Nội,25/07/2025,,- Khả năng làm việc với nhiều nhà cung cấp và giải pháp hàng đầu.- Có nhiều chuyên gia nước ngoài làm việc nên TCB là môi trường quốc tế nhất trong ngành ngân hàng tại Việt Nam.,,Có
Techcombank,Ngân hàng,3.0,Range lương khá tốt như vậy nên cũng sẽ phải chấp nhận việc OT triền miên (CTT),Nhân viên,Nhân viên hiện tại,Hà Nội,24/07/2025,,"Mới vào đc 1 tháng, có chút review cho anh em:- Range lương ổn, mình 5 năm kinh nghiệm apply vị trí senior được mức 50gross (thấy range khá ok so với chỗ cũ), khi pv thì HR sẽ yêu cầu payslip để đưa ra mức cho anh em. cơ bản thì phúc lợi cũng không có gì nổi bật, chủ yếu mình đi làm để kiếm tiền và đồng lương nên những phúc lợi khác mình ko quan tâm quá nhiều.-  Sẽ phải làm cả thứ 7 nhưng ít khi phải lên văn phòng, range lương khá tốt như vậy nên cũng sẽ phải chấp nhận việc OT triền miên. Tóm lại khá phù hợp cho ai cần cày tiền trả nợ",,Có
Techcombank,Ngân hàng,3.0,"Vị trí CSKH lương thấp, nghiệp vụ nhiều cái gì cũng phải biết, stress vì là máy xả của ngân hàng, ngày nghe trung bình hơn 200 cuộc liên tục (CTT)",Nhân viên,Nhân viên hiện tại,Hà Nội,24/07/2025,,"- Không có ưu điểm nào về môi trường làm việc, văn hóa công ty, chế độ phúc lợi....được nhắc đến trong review này.",,Có
Techcombank,Ngân hàng,4.0,Đôi khi có quá nhiều thay đổi trong mô hình tổ chức và cách thực hiện (GL),Nhân viên,Nhân viên hiện tại,Hà Nội,22/07/2025,,"- So với các ngân hàng khác, tôi thấy làm việc tại TCB rất tốt về mặt lương, chế độ chính sách, phúc lợi.- Nền tảng tốt cho phân tích dữ liệu",,Có
Techcombank,Ngân hàng,2.0,Vị trí CSKH bào sức khỏe và thay đổi đồng hồ sinh học nhiều lắm (FB),Nhân viên,Nhân viên hiện tại,Hà Nội,21/07/2025,,"- Không có ưu điểm nào về môi trường làm việc, văn hóa công ty, chế độ phúc lợi....được nhắc đến trong review này.",,Có
Techcombank,Ngân hàng,2.0,"Phải làm cả thứ 7 nhưng ít khi phải lên văn phòng, range lương khá tốt như vậy nên cũng sẽ phải chấp nhận việc OT triền miên (CTT)",Nhân viên,Nhân viên hiện tại,Hà Nội,29/06/2025,,"- Range lương ổn, mình 5 năm kinh nghiệm apply vị trí senior được mức 50gross (thấy range khá ok so với chỗ cũ)- Khi pv thì HR sẽ yêu cầu payslip để đưa ra mức cho anh em. cơ bản thì phúc lợi cũng không có gì nổi bật, chủ yếu mình đi làm để kiếm tiền và đồng lương nên những phúc lợi khác mình ko quan tâm quá nhiều.-  Sẽ phải làm cả thứ 7 nhưng ít khi phải lên văn phòng, range lương khá tốt như vậy nên cũng sẽ phải chấp nhận việc OT triền miên. tóm lại khá phù hợp cho ai cần cày tiền",,Có
Techcombank,Ngân hàng,2.0,"Bank lớn mà cư xử thiếu chuyên nghiệp, từ HR tới người phỏng vấn (CTT)",Nhân viên,Nhân viên hiện tại,Hà Nội,28/06/2025,,"- Không có ưu điểm nào về môi trường làm việc, văn hóa công ty, chế độ phúc lợi....được nhắc đến trong review này.",,Có
Techcombank,Ngân hàng,1.0,"Muốn làm sản phẩm global nhưng tư duy local, xử lý kiểu chợ chiều",Web Developer,Nhân viên hiện tại,Hà Nội,02/06/2025,,"Không có ưu điểm nào về lương, phúc lợi, chế độ làm việc, môi trường làm việc, văn hóa công ty... được đề cập trong reviews này.",,Có
Techcombank,Ngân hàng,2.0,"Một số thành viên trong team có xu hướng thể hiện nhiều hơn là tập trung vào hiệu quả công việc. Mức độ đóng góp chưa thực sự rõ nét, và đôi khi còn thiếu tinh thần trách nhiệm trong quá trình phối hợp. Dù team có số lượng khá đông, nhưng hiệu quả làm việc chưa đồng đều",HTML5 Developer,Nhân viên hiện tại,Hà Nội,01/06/2025,,"Một số thành viên trong team có xu hướng thể hiện nhiều hơn là tập trung vào hiệu quả công việc. Mức độ đóng góp chưa thực sự rõ nét, và đôi khi còn thiếu tinh thần trách nhiệm trong quá trình phối hợp. Dù team có số lượng khá đông, nhưng hiệu quả làm việc chưa đồng đều",,
Techcombank,Ngân hàng,1.0,"Khối IT thiếu minh bạch, khó phát triển cho người có năng lực thật",Nhân viên,Nhân viên hiện tại,Hà Nội,21/04/2025,,"Không có ưu điểm nào về lương, phúc lợi, chế độ làm việc, môi trường làm việc, văn hóa công ty... được đề cập trong reviews này.",,Có
Techcombank,Ngân hàng,3.0,"Lương thưởng ổn nếu deal tốt, đãi ngộ hợp lý, không OT với nhân viên nội bộ",Nhân viên,Nhân viên hiện tại,Hà Nội,19/04/2025,,"Lương thưởng ok nếu deal ngay từ đầu. Chế độ đãi ngộ khá tốtNhân viên internal thì không có OT, nhưng chế độ thưởng cũng tốt nếu làm tốt nên cũng ok overallnhìn chung thì mọi thứ đều khá ổn, thoải mái",,Có
Techcombank,Ngân hàng,4.0,Môi trường làm việc và kiến thức nhận được,Web Developer,Nhân viên cũ,Hà Nội,18/04/2025,,"Học hỏi được nhiều kinh nghiệm của mội người, có nhiều thách thức trong công việc, mọi người hòa đồng",,Có
Techcombank,Ngân hàng,3.0,"Công nghệ hiện đại, đồng nghiệp giỏi nhưng thiếu work-life balance",Nhân viên,Nhân viên hiện tại,Hà Nội,14/04/2025,,"Môi trường có nhiều người giỏi nên có thể học hỏi liên tục, công nghệ sử dụng khá mới và tiên tiến, tạo điều kiện để cập nhật kiến thức thường xuyên",,Có
Techcombank,Ngân hàng,5.0,"Môi trường làm việc chuyên nghiệp, phù hợp để học hỏi và phát triển",Giao dịch viên ngân hàng,Nhân viên hiện tại,Đà Nẵng,11/04/2025,,"Môi trường làm việc thân thiện, đồng nghiệp hỗ trợ nhau nhiệt tình. Quản lý cởi mở, sẵn sàng lắng nghe ý kiến đóng góp từ nhân viên. Có cơ hội học hỏi nhiều kỹ năng mới và tham gia vào các dự án thực tế. Văn phòng hiện đại, trang thiết bị đầy đủ hỗ trợ công việc. Chính sách phúc lợi ổn định, rõ ràng.",,
Techcombank,Ngân hàng,4.0,"Môi trường chuyên nghiệp, áp lực cao  OT nhiều, quy trình phức tạp",Java Developer,Nhân viên cũ,Hà Nội,10/04/2025,,"Môi trường chuyên nghiệp, áp dụng các công nghệ mới nhất, đồng nghiệp support nhiệt tình, quy trình chuyên nghiệp, văn phòng hiện đại hạng A",,Có
Techcombank,Ngân hàng,4.0,Techcombank Security,Web Developer,Nhân viên cũ,Hà Nội,09/04/2025,,,Tùy team sẽ có văn hóa riêng . Môi trường thuận lợi để phát triển lâu dài . Range lương cao hơn thị trường nhưng mặt bằng chung thấp hơn tcb,
Techcombank,Ngân hàng,5.0,Môi trường tốt để sinh viên học hỏi,Nhân viên tư vấn tài chính,Nhân viên cũ,Thanh Hoá,09/04/2025,,"Ngân hàng lớn, quy trình rõ ràng (tất nhiên). Các anh chị hướng dẫn mình cực kỳ nice, chỉ dẫn rõ ràng. Mình là thực tập không lương nên xác định là chỉ học hỏi thui, được cái mọi thứ trong thời gian thực tập đều oke, highly rcm các bạn sinh viên kinh tế năm 2-3 nên thử thực tập sớm để làm quen với ngành ngân hàng",,Có
Techcombank,Ngân hàng,5.0,Ot khá nhiều chỉ tham gia vào các công việc phụ,Nhân viên tư vấn tài chính,Nhân viên cũ,Đà Nẵng,03/04/2025,,"Môi trường đẹp, tiện nghi, đại lý toàn diện - nhiều khách hàng và dự án ->  phù hợp với sinh viên năm nhất đã có kinh nghiệm không có kiến thức về đại lý tiếp thị là gì và cách họ hoạt động",,Có
Techcombank,Ngân hàng,3.0,"Thu nhập tốt, tăng ca nhiều, công việc áp lực,",Giao dịch viên ngân hàng,Nhân viên hiện tại,Thái Bình,03/04/2025,,"Lương ok, Thu nhập tốt, tăng ca nhiều, công việc áp lực, đồng nghiệp thân thiện. Sản phẩm đa dạng. Lương ok, Thu nhập tốt, tăng ca nhiều, công việc áp lực, đồng nghiệp thân thiện. Sản phẩm đa dạng",,
Techcombank,Ngân hàng,5.0,"công ty ổn, hỗ trợ người mới cũng tận tình",Intern PHP Developer,Nhân viên cũ,Hồ Chí Minh,02/04/2025,,,"môi trường làm việc năng động, chuyên nghiệp, các đồng nghiệp cũng tận tình hỗ trợ nhân viên mới, chỉ dẫn cũng như take care khá năng suất, ấm áp",Có
Techcombank,Ngân hàng,5.0,"Môi trường ổn, công việc hơi áp lực tí nhưng so với phúc lợi thì vẫn có thể cố cày đc",Copywriter,Nhân viên cũ,Hồ Chí Minh,31/03/2025,,"Môi trường làm việc ổn, công việc hơi áp lực nhưng so với phúc lợi thì vẫn cố cày được.xxxxxxxxxxxxxxxxxxxxxxxxxxxxx",,
Techcombank,Ngân hàng,5.0,môi trường cũng được,Content Writer,Nhân viên cũ,Quảng Ninh,29/03/2025,,"Công ty có môi trường làm việc thân thiện, hỗ trợ phát triển cá nhân và có nhiều cơ hội hợp tác bền vững.",,Có
Techcombank,Ngân hàng,3.0,"Lương ổn, môi trường tốt nhưng cần xem lại quy trình và lịch làm việc",Nhân viên,Nhân viên hiện tại,Hà Nội,19/03/2025,,"Lương ở mức khá, môi trường làm việc tích cực với đồng nghiệp thân thiện, dễ hợp tác.Văn phòng được đầu tư hiện đại, tạo cảm giác chuyên nghiệp và thoải mái khi làm việc.Không được tính OT dù phải về muộn, trực golive đêm nhiều",,Có
Techcombank,Ngân hàng,4.0,"Tổng quan TCB , công việc, phúc lợi",Chuyên viên hoạch định tài chính,Nhân viên hiện tại,Hồ Chí Minh,19/03/2025,,"chế độ đãi ngộ, phúc lợi tốt, hệ thông tốt, đào tạo liên tục, data KH là lợi thế lớn, chế độ đãi ngộ, phúc lợi tốt, hệ thông tốt, đào tạo liên tục, data KH là lợi thế lớn, chế độ đãi ngộ, phúc lợi tốt, hệ thông tốt, đào tạo liên tục, data KH là lợi thế lớn",,Có
Techcombank,Ngân hàng,4.0,TCB cung cấp môi trường làm việc chuyên nghiệp hơn và nhiều cơ hội để bạn phát triển (GL),Nhân viên,Nhân viên hiện tại,Hà Nội,17/03/2025,,"- Đã từng làm việc ở nhiều ngành khác nhau trước khi gia nhập ngân hàng này, tôi thấy TCB cung cấp môi trường làm việc chuyên nghiệp hơn và nhiều cơ hội để bạn phát triển.",,Có
Techcombank,Ngân hàng,5.0,Tiềm năng cho những người đam mê và phấn đấu,Nhân viên quan hệ khách hàng,Nhân viên hiện tại,Đà Nẵng,14/03/2025,,"Công việc có cơ hội thăng tiến cho những bạn làm việc năng suấtVăn hóa công ty tốt, mọi người vui vẻ hòa đồngQuản lý tận tình và tâm lýMức động Thương hiệu trên thị trường cao nên dễ tiếp cận khách hàngLương thưởng rõ ràng - đãi ngộ tốt",,
Techcombank,Ngân hàng,5.0,Laravel Developer Senior 2 years,Intern Laravel Developer,Nhân viên cũ,Hà Nội,13/03/2025,,"Môi trường chuyên nghiệp: Techcombank có môi trường làm việc hiện đại và chuyên nghiệp, giúp nhân viên phát triển kỹ năng và kiến thức.Cơ hội đào tạo và phát triển: Ngân hàng thường xuyên tổ chức các khóa đào tạo, hội thảo để nâng cao năng lực cho nhân viên, từ đó tạo điều kiện cho việc thăng tiến trong sự nghiệp.Chế độ đãi ngộ hấp dẫn: Techcombank có chế độ lương thưởng cạnh tranh, các phúc lợi tốt cho nhân viên như bảo hiểm sức khỏe, nghỉ phép, và các hoạt động giao lưu nội bộ.Công nghệ hiện đại: Ngân hàng ứng dụng nhiều công nghệ tiên tiến trong hoạt động kinh doanh, giúp nhân viên có cơ hội làm quen và làm việc với các công cụ hiện đại.Đội ngũ lãnh đạo và đồng nghiệp hỗ trợ: Lãnh đạo và đồng nghiệp tại Techcombank thường xuyên tạo điều kiện cho sự hợp tác và hỗ trợ lẫn nhau trong công việc.",,
